"model","scenario","ensemble","month","decade","decadal.mean"
"MIROC5","historical","r4i1p1",3,"2020",297.410945614748
"MIROC5","historical","r4i1p1",4,"1860",297.332805649218
"MIROC5","historical","r4i1p1",4,"1870",297.444368549557
"MIROC5","historical","r4i1p1",4,"1880",297.265056108847
"MIROC5","historical","r4i1p1",4,"1890",297.050887482233
"MIROC5","historical","r4i1p1",4,"1900",297.30280169736
"MIROC5","historical","r4i1p1",4,"1910",297.390192810325
"MIROC5","historical","r4i1p1",4,"1920",297.253444004904
"MIROC5","historical","r4i1p1",4,"1930",297.378654952613
"MIROC5","historical","r4i1p1",4,"1940",297.441271955561
"MIROC5","historical","r4i1p1",4,"1950",297.562511926159
"MIROC5","historical","r4i1p1",4,"1960",297.57222955576
"MIROC5","historical","r4i1p1",4,"1970",297.566727109792
"MIROC5","historical","r4i1p1",4,"1980",297.443123061546
"MIROC5","historical","r4i1p1",4,"1990",297.634539467647
"MIROC5","historical","r4i1p1",4,"2000",297.359778390003
"MIROC5","historical","r4i1p1",4,"2010",297.958414679921
"MIROC5","historical","r4i1p1",4,"2020",297.634330648589
"MIROC5","historical","r4i1p1",5,"1860",296.512863547271
"MIROC5","historical","r4i1p1",5,"1870",296.767136511777
"MIROC5","historical","r4i1p1",5,"1880",296.594108350524
"MIROC5","historical","r4i1p1",5,"1890",296.288105022546
"MIROC5","historical","r4i1p1",5,"1900",296.499139443494
"MIROC5","historical","r4i1p1",5,"1910",296.823733103705
"MIROC5","historical","r4i1p1",5,"1920",296.693314076187
"MIROC5","historical","r4i1p1",5,"1930",296.810179486744
"MIROC5","historical","r4i1p1",5,"1940",296.767313832623
"MIROC5","historical","r4i1p1",5,"1950",297.123816348229
"MIROC5","historical","r4i1p1",5,"1960",296.835381079148
"MIROC5","historical","r4i1p1",5,"1970",296.768665578499
"MIROC5","historical","r4i1p1",5,"1980",296.804931223389
"MIROC5","historical","r4i1p1",5,"1990",296.960576084272
"MIROC5","historical","r4i1p1",5,"2000",297.045097449066
"MIROC5","historical","r4i1p1",5,"2010",297.481613446518
"MIROC5","historical","r4i1p1",5,"2020",297.268832370036
"MIROC5","historical","r4i1p1",6,"1860",295.603185341514
"MIROC5","historical","r4i1p1",6,"1870",295.769029215139
"MIROC5","historical","r4i1p1",6,"1880",295.573652978413
"MIROC5","historical","r4i1p1",6,"1890",295.620057003533
"MIROC5","historical","r4i1p1",6,"1900",295.37404509931
"MIROC5","historical","r4i1p1",6,"1910",295.739684042963
"MIROC5","historical","r4i1p1",6,"1920",295.507923112029
"MIROC5","historical","r4i1p1",6,"1930",295.687514956781
"MIROC5","historical","r4i1p1",6,"1940",295.644782326502
"MIROC5","historical","r4i1p1",6,"1950",296.013162068204
"MIROC5","historical","r4i1p1",6,"1960",295.919689233817
"MIROC5","historical","r4i1p1",6,"1970",295.678983305414
"MIROC5","historical","r4i1p1",6,"1980",296.029436185492
"MIROC5","historical","r4i1p1",6,"1990",295.991057960045
"MIROC5","historical","r4i1p1",6,"2000",296.05494106613
"MIROC5","historical","r4i1p1",6,"2010",296.385766955872
"MIROC5","historical","r4i1p1",6,"2020",295.784013304478
"MIROC5","historical","r4i1p1",7,"1860",294.739159842114
"MIROC5","historical","r4i1p1",7,"1870",294.805144504987
"MIROC5","historical","r4i1p1",7,"1880",294.664459518711
"MIROC5","historical","r4i1p1",7,"1890",294.66291951465
"MIROC5","historical","r4i1p1",7,"1900",294.570603797627
"MIROC5","historical","r4i1p1",7,"1910",294.988143457846
"MIROC5","historical","r4i1p1",7,"1920",294.912421424852
"MIROC5","historical","r4i1p1",7,"1930",294.861456675749
"MIROC5","historical","r4i1p1",7,"1940",294.877588384773
"MIROC5","historical","r4i1p1",7,"1950",295.124990861599
"MIROC5","historical","r4i1p1",7,"1960",295.003710097177
"MIROC5","historical","r4i1p1",7,"1970",295.041915627257
"MIROC5","historical","r4i1p1",7,"1980",295.05547383977
"MIROC5","historical","r4i1p1",7,"1990",294.980367632596
"MIROC5","historical","r4i1p1",7,"2000",295.145942975797
"MIROC5","historical","r4i1p1",7,"2010",295.625765415528
"MIROC5","historical","r4i1p1",7,"2020",295.322774605708
"MIROC5","historical","r4i1p1",8,"1860",295.417697958586
"MIROC5","historical","r4i1p1",8,"1870",295.412617440969
"MIROC5","historical","r4i1p1",8,"1880",295.405014215115
"MIROC5","historical","r4i1p1",8,"1890",295.16209644658
"MIROC5","historical","r4i1p1",8,"1900",295.080085773035
"MIROC5","historical","r4i1p1",8,"1910",295.4494951196
"MIROC5","historical","r4i1p1",8,"1920",295.741880839781
"MIROC5","historical","r4i1p1",8,"1930",295.534247699854
"MIROC5","historical","r4i1p1",8,"1940",295.623399296601
"MIROC5","historical","r4i1p1",8,"1950",295.619845850803
"MIROC5","historical","r4i1p1",8,"1960",295.588714811009
"MIROC5","historical","r4i1p1",8,"1970",295.459521239929
"MIROC5","historical","r4i1p1",8,"1980",295.556207889922
"MIROC5","historical","r4i1p1",8,"1990",295.775783881962
"MIROC5","historical","r4i1p1",8,"2000",295.670352510021
"MIROC5","historical","r4i1p1",8,"2010",296.099589276876
"MIROC5","historical","r4i1p1",8,"2020",296.164030937612
"MIROC5","historical","r4i1p1",9,"1860",296.443795405356
"MIROC5","historical","r4i1p1",9,"1870",296.465986263099
"MIROC5","historical","r4i1p1",9,"1880",296.361560154015
"MIROC5","historical","r4i1p1",9,"1890",296.169869372279
"MIROC5","historical","r4i1p1",9,"1900",296.216718038123
"MIROC5","historical","r4i1p1",9,"1910",296.462451056383
"MIROC5","historical","r4i1p1",9,"1920",296.577283298698
"MIROC5","historical","r4i1p1",9,"1930",296.620776094996
"MIROC5","historical","r4i1p1",9,"1940",296.563764085698
"MIROC5","historical","r4i1p1",9,"1950",296.585697558774
"MIROC5","historical","r4i1p1",9,"1960",296.407284176943
"MIROC5","historical","r4i1p1",9,"1970",296.540761228994
"MIROC5","historical","r4i1p1",9,"1980",296.711176059094
"MIROC5","historical","r4i1p1",9,"1990",296.740987645972
"MIROC5","historical","r4i1p1",9,"2000",296.701813121734
"MIROC5","historical","r4i1p1",9,"2010",297.026059242668
"MIROC5","historical","r4i1p1",9,"2020",296.565858211953
"MIROC5","historical","r4i1p1",10,"1860",296.92215503283
"MIROC5","historical","r4i1p1",10,"1870",297.0666176219
"MIROC5","historical","r4i1p1",10,"1880",296.990820321728
"MIROC5","historical","r4i1p1",10,"1890",296.814796181067
"MIROC5","historical","r4i1p1",10,"1900",296.885645883593
"MIROC5","historical","r4i1p1",10,"1910",297.232432161985
"MIROC5","historical","r4i1p1",10,"1920",297.029017422505
"MIROC5","historical","r4i1p1",10,"1930",297.075444332205
"MIROC5","historical","r4i1p1",10,"1940",297.211250562109
"MIROC5","historical","r4i1p1",10,"1950",297.150989658515
"MIROC5","historical","r4i1p1",10,"1960",297.010155774039
"MIROC5","historical","r4i1p1",10,"1970",297.265796728667
"MIROC5","historical","r4i1p1",10,"1980",297.311957662442
"MIROC5","historical","r4i1p1",10,"1990",297.227747077483
"MIROC5","historical","r4i1p1",10,"2000",297.207788892646
"MIROC5","historical","r4i1p1",10,"2010",297.562111175337
"MIROC5","historical","r4i1p1",10,"2020",297.441888626834
"MIROC5","historical","r4i1p1",11,"1860",296.090720124924
"MIROC5","historical","r4i1p1",11,"1870",296.071699161152
"MIROC5","historical","r4i1p1",11,"1880",296.082453909957
"MIROC5","historical","r4i1p1",11,"1890",295.740339072632
"MIROC5","historical","r4i1p1",11,"1900",295.731034267221
"MIROC5","historical","r4i1p1",11,"1910",296.163517033863
"MIROC5","historical","r4i1p1",11,"1920",295.954358134487
"MIROC5","historical","r4i1p1",11,"1930",295.889107129578
"MIROC5","historical","r4i1p1",11,"1940",296.149576166165
"MIROC5","historical","r4i1p1",11,"1950",296.393304040527
"MIROC5","historical","r4i1p1",11,"1960",296.130899934045
"MIROC5","historical","r4i1p1",11,"1970",296.389149233711
"MIROC5","historical","r4i1p1",11,"1980",296.228752458826
"MIROC5","historical","r4i1p1",11,"1990",296.281038168775
"MIROC5","historical","r4i1p1",11,"2000",296.400655968475
"MIROC5","historical","r4i1p1",11,"2010",296.798649253814
"MIROC5","historical","r4i1p1",11,"2020",297.334197987167
"MIROC5","historical","r4i1p1",12,"1860",294.957262517649
"MIROC5","historical","r4i1p1",12,"1870",295.105819563455
"MIROC5","historical","r4i1p1",12,"1880",294.813105840149
"MIROC5","historical","r4i1p1",12,"1890",294.667993159301
"MIROC5","historical","r4i1p1",12,"1900",295.070050036182
"MIROC5","historical","r4i1p1",12,"1910",295.162152547924
"MIROC5","historical","r4i1p1",12,"1920",294.793538033521
"MIROC5","historical","r4i1p1",12,"1930",295.144242235339
"MIROC5","historical","r4i1p1",12,"1940",295.288772971233
"MIROC5","historical","r4i1p1",12,"1950",295.264394744585
"MIROC5","historical","r4i1p1",12,"1960",295.098624941641
"MIROC5","historical","r4i1p1",12,"1970",295.237043879636
"MIROC5","historical","r4i1p1",12,"1980",295.30938249931
"MIROC5","historical","r4i1p1",12,"1990",295.252913788826
"MIROC5","historical","r4i1p1",12,"2000",295.314593573656
"MIROC5","historical","r4i1p1",12,"2010",295.786892948051
"MIROC5","historical","r4i1p1",12,"2020",295.817536969926
"MIROC5","historical","r5i1p1",1,"1860",294.857186408803
"MIROC5","historical","r5i1p1",1,"1870",294.83099585889
"MIROC5","historical","r5i1p1",1,"1880",294.8773653306
"MIROC5","historical","r5i1p1",1,"1890",294.778577936007
"MIROC5","historical","r5i1p1",1,"1900",294.570953739207
"MIROC5","historical","r5i1p1",1,"1910",294.689493772783
"MIROC5","historical","r5i1p1",1,"1920",294.696771702651
"MIROC5","historical","r5i1p1",1,"1930",295.143075835677
"MIROC5","historical","r5i1p1",1,"1940",295.063466785949
"MIROC5","historical","r5i1p1",1,"1950",295.041642011315
"MIROC5","historical","r5i1p1",1,"1960",295.125030595107
"MIROC5","historical","r5i1p1",1,"1970",295.291364192211
"MIROC5","historical","r5i1p1",1,"1980",294.901687887152
"MIROC5","historical","r5i1p1",1,"1990",295.321636766616
"MIROC5","historical","r5i1p1",1,"2000",295.14690002178
"MIROC5","historical","r5i1p1",1,"2010",295.211540364342
"MIROC5","historical","r5i1p1",1,"2020",295.600862067903
"MIROC5","historical","r5i1p1",2,"1860",295.798851173766
"MIROC5","historical","r5i1p1",2,"1870",295.895751054938
"MIROC5","historical","r5i1p1",2,"1880",295.892263053587
"MIROC5","historical","r5i1p1",2,"1890",295.862257610888
"MIROC5","historical","r5i1p1",2,"1900",295.908501344925
"MIROC5","historical","r5i1p1",2,"1910",295.904041627555
"MIROC5","historical","r5i1p1",2,"1920",295.994653060596
"MIROC5","historical","r5i1p1",2,"1930",296.266891615747
"MIROC5","historical","r5i1p1",2,"1940",296.152059489099
"MIROC5","historical","r5i1p1",2,"1950",296.180136229865
"MIROC5","historical","r5i1p1",2,"1960",296.31445504629
"MIROC5","historical","r5i1p1",2,"1970",295.895426253838
"MIROC5","historical","r5i1p1",2,"1980",295.929945504155
"MIROC5","historical","r5i1p1",2,"1990",296.239553444681
"MIROC5","historical","r5i1p1",2,"2000",296.09710364224
"MIROC5","historical","r5i1p1",2,"2010",296.517036817727
"MIROC5","historical","r5i1p1",2,"2020",296.783435303743
"MIROC5","historical","r5i1p1",3,"1860",296.896325316801
"MIROC5","historical","r5i1p1",3,"1870",296.769179493025
"MIROC5","historical","r5i1p1",3,"1880",296.870007142097
"MIROC5","historical","r5i1p1",3,"1890",296.723734285836
"MIROC5","historical","r5i1p1",3,"1900",296.960538867001
"MIROC5","historical","r5i1p1",3,"1910",296.674631265954
"MIROC5","historical","r5i1p1",3,"1920",296.631530060997
"MIROC5","historical","r5i1p1",3,"1930",297.262804267397
"MIROC5","historical","r5i1p1",3,"1940",297.066548262785
"MIROC5","historical","r5i1p1",3,"1950",296.796702474435
"MIROC5","historical","r5i1p1",3,"1960",297.122467729547
"MIROC5","historical","r5i1p1",3,"1970",296.667289441436
"MIROC5","historical","r5i1p1",3,"1980",297.054737773999
"MIROC5","historical","r5i1p1",3,"1990",297.041843601027
"MIROC5","historical","r5i1p1",3,"2000",296.974590883643
"MIROC5","historical","r5i1p1",3,"2010",297.398153619091
"MIROC5","historical","r5i1p1",3,"2020",297.664977329898
"MIROC5","historical","r5i1p1",4,"1860",297.123910881383
"MIROC5","historical","r5i1p1",4,"1870",296.989400954068
"MIROC5","historical","r5i1p1",4,"1880",297.294653761701
"MIROC5","historical","r5i1p1",4,"1890",296.970213635758
"MIROC5","historical","r5i1p1",4,"1900",297.095729361962
"MIROC5","historical","r5i1p1",4,"1910",297.154324671426
"MIROC5","historical","r5i1p1",4,"1920",297.087205394012
"MIROC5","historical","r5i1p1",4,"1930",297.416864362849
"MIROC5","historical","r5i1p1",4,"1940",297.410994755082
"MIROC5","historical","r5i1p1",4,"1950",297.281820047027
"MIROC5","historical","r5i1p1",4,"1960",297.602657127247
"MIROC5","historical","r5i1p1",4,"1970",297.185812801548
"MIROC5","historical","r5i1p1",4,"1980",297.144262236927
"MIROC5","historical","r5i1p1",4,"1990",297.531675017973
"MIROC5","historical","r5i1p1",4,"2000",297.545393546824
"MIROC5","historical","r5i1p1",4,"2010",297.724006109362
"MIROC5","historical","r5i1p1",4,"2020",297.624173908022
"MIROC5","historical","r5i1p1",5,"1860",296.568371059992
"MIROC5","historical","r5i1p1",5,"1870",296.642917783641
"MIROC5","historical","r5i1p1",5,"1880",296.477673937663
"MIROC5","historical","r5i1p1",5,"1890",296.270523699309
"MIROC5","historical","r5i1p1",5,"1900",296.328220073336
"MIROC5","historical","r5i1p1",5,"1910",296.303481743204
"MIROC5","historical","r5i1p1",5,"1920",296.548114139691
"MIROC5","historical","r5i1p1",5,"1930",296.742062301673
"MIROC5","historical","r5i1p1",5,"1940",296.756552025648
"MIROC5","historical","r5i1p1",5,"1950",296.88234379339
"MIROC5","historical","r5i1p1",5,"1960",296.866177331855
"MIROC5","historical","r5i1p1",5,"1970",296.871858310228
"MIROC5","historical","r5i1p1",5,"1980",296.649085433717
"MIROC5","historical","r5i1p1",5,"1990",297.113946354369
"MIROC5","historical","r5i1p1",5,"2000",296.91789199737
"MIROC5","historical","r5i1p1",5,"2010",297.209419707731
"MIROC5","historical","r5i1p1",5,"2020",297.022133260843
"MIROC5","historical","r5i1p1",6,"1860",295.419402582339
"MIROC5","historical","r5i1p1",6,"1870",295.569716894724
"MIROC5","historical","r5i1p1",6,"1880",295.715079961878
"MIROC5","historical","r5i1p1",6,"1890",295.557944834863
"MIROC5","historical","r5i1p1",6,"1900",295.229436325717
"MIROC5","historical","r5i1p1",6,"1910",295.162229800384
"MIROC5","historical","r5i1p1",6,"1920",295.603038045486
"MIROC5","historical","r5i1p1",6,"1930",295.848555283159
"MIROC5","historical","r5i1p1",6,"1940",295.472747433582
"MIROC5","historical","r5i1p1",6,"1950",295.957710343072
"MIROC5","historical","r5i1p1",6,"1960",295.737725579676
"MIROC5","historical","r5i1p1",6,"1970",295.872376535197
"MIROC5","historical","r5i1p1",6,"1980",295.747579216047
"MIROC5","historical","r5i1p1",6,"1990",296.085058639589
"MIROC5","historical","r5i1p1",6,"2000",295.977763386944
"MIROC5","historical","r5i1p1",6,"2010",296.240421468341
"MIROC5","historical","r5i1p1",6,"2020",296.247652807033
"MIROC5","historical","r5i1p1",7,"1860",294.714208526331
"MIROC5","historical","r5i1p1",7,"1870",294.885689179398
"MIROC5","historical","r5i1p1",7,"1880",294.765347221454
"MIROC5","historical","r5i1p1",7,"1890",294.903948200961
"MIROC5","historical","r5i1p1",7,"1900",294.518857382018
"MIROC5","historical","r5i1p1",7,"1910",294.674598859892
"MIROC5","historical","r5i1p1",7,"1920",294.71994503901
"MIROC5","historical","r5i1p1",7,"1930",294.662152732272
"MIROC5","historical","r5i1p1",7,"1940",294.875011034338
"MIROC5","historical","r5i1p1",7,"1950",295.122239931192
"MIROC5","historical","r5i1p1",7,"1960",295.032840802575
"MIROC5","historical","r5i1p1",7,"1970",295.127286278817
"MIROC5","historical","r5i1p1",7,"1980",294.930337752824
"MIROC5","historical","r5i1p1",7,"1990",295.244844708458
"MIROC5","historical","r5i1p1",7,"2000",295.218214733108
"MIROC5","historical","r5i1p1",7,"2010",295.349555783768
"MIROC5","historical","r5i1p1",7,"2020",295.656550213909
"MIROC5","historical","r5i1p1",8,"1860",295.220948363
"MIROC5","historical","r5i1p1",8,"1870",295.281274369682
"MIROC5","historical","r5i1p1",8,"1880",295.313444794934
"MIROC5","historical","r5i1p1",8,"1890",295.307374199891
"MIROC5","historical","r5i1p1",8,"1900",295.10707257397
"MIROC5","historical","r5i1p1",8,"1910",295.332474878419
"MIROC5","historical","r5i1p1",8,"1920",295.421085769436
"MIROC5","historical","r5i1p1",8,"1930",295.438797477821
"MIROC5","historical","r5i1p1",8,"1940",295.456751825789
"MIROC5","historical","r5i1p1",8,"1950",295.647971439213
"MIROC5","historical","r5i1p1",8,"1960",295.589264983792
"MIROC5","historical","r5i1p1",8,"1970",295.595153091743
"MIROC5","historical","r5i1p1",8,"1980",295.650661102773
"MIROC5","historical","r5i1p1",8,"1990",295.574568696767
"MIROC5","historical","r5i1p1",8,"2000",295.557826120833
"MIROC5","historical","r5i1p1",8,"2010",295.905419492998
"MIROC5","historical","r5i1p1",8,"2020",296.206004143193
"MIROC5","historical","r5i1p1",9,"1860",296.28339492911
"MIROC5","historical","r5i1p1",9,"1870",296.338666244774
"MIROC5","historical","r5i1p1",9,"1880",296.540292984502
"MIROC5","historical","r5i1p1",9,"1890",296.300360375635
"MIROC5","historical","r5i1p1",9,"1900",296.275059671974
"MIROC5","historical","r5i1p1",9,"1910",296.214152253848
"MIROC5","historical","r5i1p1",9,"1920",296.359818722888
"MIROC5","historical","r5i1p1",9,"1930",296.445798269794
"MIROC5","historical","r5i1p1",9,"1940",296.484680106906
"MIROC5","historical","r5i1p1",9,"1950",296.560024418952
"MIROC5","historical","r5i1p1",9,"1960",296.660981087024
"MIROC5","historical","r5i1p1",9,"1970",296.605946219669
"MIROC5","historical","r5i1p1",9,"1980",296.612366453261
"MIROC5","historical","r5i1p1",9,"1990",296.772139666146
"MIROC5","historical","r5i1p1",9,"2000",296.594801740081
"MIROC5","historical","r5i1p1",9,"2010",297.182955947675
"MIROC5","historical","r5i1p1",9,"2020",296.640177555686
"MIROC5","historical","r5i1p1",10,"1860",296.810305901778
"MIROC5","historical","r5i1p1",10,"1870",297.140660851662
"MIROC5","historical","r5i1p1",10,"1880",297.300275968579
"MIROC5","historical","r5i1p1",10,"1890",296.510181835014
"MIROC5","historical","r5i1p1",10,"1900",296.803452692479
"MIROC5","historical","r5i1p1",10,"1910",296.885099147519
"MIROC5","historical","r5i1p1",10,"1920",296.892122808881
"MIROC5","historical","r5i1p1",10,"1930",297.053864229499
"MIROC5","historical","r5i1p1",10,"1940",297.040443179465
"MIROC5","historical","r5i1p1",10,"1950",297.093014236068
"MIROC5","historical","r5i1p1",10,"1960",297.194654558295
"MIROC5","historical","r5i1p1",10,"1970",297.022479225157
"MIROC5","historical","r5i1p1",10,"1980",296.890594961086
"MIROC5","historical","r5i1p1",10,"1990",297.303375801375
"MIROC5","historical","r5i1p1",10,"2000",297.147321300987
"MIROC5","historical","r5i1p1",10,"2010",297.641170317212
"MIROC5","historical","r5i1p1",10,"2020",297.358823630565
"MIROC5","historical","r5i1p1",11,"1860",295.726765929518
"MIROC5","historical","r5i1p1",11,"1870",296.122092763572
"MIROC5","historical","r5i1p1",11,"1880",295.996725089291
"MIROC5","historical","r5i1p1",11,"1890",295.619432660072
"MIROC5","historical","r5i1p1",11,"1900",295.772927345381
"MIROC5","historical","r5i1p1",11,"1910",295.783955390269
"MIROC5","historical","r5i1p1",11,"1920",295.927347435824
"MIROC5","historical","r5i1p1",11,"1930",296.240799248784
"MIROC5","historical","r5i1p1",11,"1940",295.880051209661
"MIROC5","historical","r5i1p1",11,"1950",296.209018449276
"MIROC5","historical","r5i1p1",11,"1960",296.418907689112
"MIROC5","historical","r5i1p1",11,"1970",296.266162589695
"MIROC5","historical","r5i1p1",11,"1980",295.879057911325
"MIROC5","historical","r5i1p1",11,"1990",296.421256247381
"MIROC5","historical","r5i1p1",11,"2000",296.234049419526
"MIROC5","historical","r5i1p1",11,"2010",296.573161816953
"MIROC5","historical","r5i1p1",11,"2020",296.630901479169
"MIROC5","historical","r5i1p1",12,"1860",294.920601088941
"MIROC5","historical","r5i1p1",12,"1870",294.90383748673
"MIROC5","historical","r5i1p1",12,"1880",295.114156112822
"MIROC5","historical","r5i1p1",12,"1890",294.636916739264
"MIROC5","historical","r5i1p1",12,"1900",295.065088385014
"MIROC5","historical","r5i1p1",12,"1910",294.851708576284
"MIROC5","historical","r5i1p1",12,"1920",294.916838742463
"MIROC5","historical","r5i1p1",12,"1930",295.248751151757
"MIROC5","historical","r5i1p1",12,"1940",295.257342991607
"MIROC5","historical","r5i1p1",12,"1950",295.241782079477
"MIROC5","historical","r5i1p1",12,"1960",295.285854953916
"MIROC5","historical","r5i1p1",12,"1970",295.42660217686
"MIROC5","historical","r5i1p1",12,"1980",294.968425177924
"MIROC5","historical","r5i1p1",12,"1990",295.241655334102
"MIROC5","historical","r5i1p1",12,"2000",295.131557971247
"MIROC5","historical","r5i1p1",12,"2010",295.469551586911
"MIROC5","historical","r5i1p1",12,"2020",295.390266308505
"MIROC5","rcp26","r1i1p1",1,"2010",295.477312824775
"MIROC5","rcp26","r1i1p1",1,"2020",295.943925885971
"MIROC5","rcp26","r1i1p1",1,"2030",296.272411724564
"MIROC5","rcp26","r1i1p1",1,"2040",296.117660587068
"MIROC5","rcp26","r1i1p1",1,"2050",296.597410626354
"MIROC5","rcp26","r1i1p1",1,"2060",296.512006613456
"MIROC5","rcp26","r1i1p1",1,"2070",296.469973574384
"MIROC5","rcp26","r1i1p1",1,"2080",296.646926902497
"MIROC5","rcp26","r1i1p1",1,"2090",296.797419073833
"MIROC5","rcp26","r1i1p1",1,"2100",296.623276003887
"MIROC5","rcp26","r1i1p1",2,"2010",296.380043823926
"MIROC5","rcp26","r1i1p1",2,"2020",296.93805251458
"MIROC5","rcp26","r1i1p1",2,"2030",297.296547969765
"MIROC5","rcp26","r1i1p1",2,"2040",297.312748873252
"MIROC5","rcp26","r1i1p1",2,"2050",297.63787476439
"MIROC5","rcp26","r1i1p1",2,"2060",297.582964345018
"MIROC5","rcp26","r1i1p1",2,"2070",297.681714516426
"MIROC5","rcp26","r1i1p1",2,"2080",297.557019724966
"MIROC5","rcp26","r1i1p1",2,"2090",297.805944154594
"MIROC5","rcp26","r1i1p1",2,"2100",297.582448954514
"MIROC5","rcp26","r1i1p1",3,"2010",297.604809786469
"MIROC5","rcp26","r1i1p1",3,"2020",297.963179933624
"MIROC5","rcp26","r1i1p1",3,"2030",298.173326489766
"MIROC5","rcp26","r1i1p1",3,"2040",298.040510846283
"MIROC5","rcp26","r1i1p1",3,"2050",298.386945654809
"MIROC5","rcp26","r1i1p1",3,"2060",298.441827201133
"MIROC5","rcp26","r1i1p1",3,"2070",298.678377384494
"MIROC5","rcp26","r1i1p1",3,"2080",298.43882530672
"MIROC5","rcp26","r1i1p1",3,"2090",298.768229820936
"MIROC5","rcp26","r1i1p1",3,"2100",298.670014360545
"MIROC5","rcp26","r1i1p1",4,"2010",297.724116295595
"MIROC5","rcp26","r1i1p1",4,"2020",298.541058117243
"MIROC5","rcp26","r1i1p1",4,"2030",298.378644185233
"MIROC5","rcp26","r1i1p1",4,"2040",298.638531218965
"MIROC5","rcp26","r1i1p1",4,"2050",298.753795028698
"MIROC5","rcp26","r1i1p1",4,"2060",298.785916567195
"MIROC5","rcp26","r1i1p1",4,"2070",298.934203295091
"MIROC5","rcp26","r1i1p1",4,"2080",299.086984252494
"MIROC5","rcp26","r1i1p1",4,"2090",298.989516541998
"MIROC5","rcp26","r1i1p1",4,"2100",298.956459898237
"MIROC5","rcp26","r1i1p1",5,"2010",297.337469000293
"MIROC5","rcp26","r1i1p1",5,"2020",297.877614281438
"MIROC5","rcp26","r1i1p1",5,"2030",297.706456158409
"MIROC5","rcp26","r1i1p1",5,"2040",298.034641215569
"MIROC5","rcp26","r1i1p1",5,"2050",297.998716721863
"MIROC5","rcp26","r1i1p1",5,"2060",298.334168345117
"MIROC5","rcp26","r1i1p1",5,"2070",298.292682513475
"MIROC5","rcp26","r1i1p1",5,"2080",298.423685135431
"MIROC5","rcp26","r1i1p1",5,"2090",298.476758642104
"MIROC5","rcp26","r1i1p1",5,"2100",298.303846912306
"MIROC5","rcp26","r1i1p1",6,"2010",295.89438293781
"MIROC5","rcp26","r1i1p1",6,"2020",296.577462154939
"MIROC5","rcp26","r1i1p1",6,"2030",296.78004380916
"MIROC5","rcp26","r1i1p1",6,"2040",296.596768988487
"MIROC5","rcp26","r1i1p1",6,"2050",297.143713642628
"MIROC5","rcp26","r1i1p1",6,"2060",297.172336994058
"MIROC5","rcp26","r1i1p1",6,"2070",297.139195945275
"MIROC5","rcp26","r1i1p1",6,"2080",297.232933524377
"MIROC5","rcp26","r1i1p1",6,"2090",297.321785352815
"MIROC5","rcp26","r1i1p1",6,"2100",297.068927706866
"MIROC5","rcp26","r1i1p1",7,"2010",295.659994860712
"MIROC5","rcp26","r1i1p1",7,"2020",295.778781567931
"MIROC5","rcp26","r1i1p1",7,"2030",295.745739643636
"MIROC5","rcp26","r1i1p1",7,"2040",296.066743971274
"MIROC5","rcp26","r1i1p1",7,"2050",296.22056279044
"MIROC5","rcp26","r1i1p1",7,"2060",296.243881130965
"MIROC5","rcp26","r1i1p1",7,"2070",296.29454752758
"MIROC5","rcp26","r1i1p1",7,"2080",296.184512037105
"MIROC5","rcp26","r1i1p1",7,"2090",296.323212346239
"MIROC5","rcp26","r1i1p1",7,"2100",296.077119061295
"MIROC5","rcp26","r1i1p1",8,"2010",295.911789478775
"MIROC5","rcp26","r1i1p1",8,"2020",296.495378931667
"MIROC5","rcp26","r1i1p1",8,"2030",296.376741006545
"MIROC5","rcp26","r1i1p1",8,"2040",296.548129109488
"MIROC5","rcp26","r1i1p1",8,"2050",296.791281649966
"MIROC5","rcp26","r1i1p1",8,"2060",296.74354139658
"MIROC5","rcp26","r1i1p1",8,"2070",296.77376601558
"MIROC5","rcp26","r1i1p1",8,"2080",296.651717655675
"MIROC5","rcp26","r1i1p1",8,"2090",296.840234235227
"MIROC5","rcp26","r1i1p1",8,"2100",296.729568611678
"MIROC5","rcp26","r1i1p1",9,"2010",297.214683832705
"MIROC5","rcp26","r1i1p1",9,"2020",297.445419166936
"MIROC5","rcp26","r1i1p1",9,"2030",297.455983791163
"MIROC5","rcp26","r1i1p1",9,"2040",297.563949950783
"MIROC5","rcp26","r1i1p1",9,"2050",297.591861238762
"MIROC5","rcp26","r1i1p1",9,"2060",297.856772134521
"MIROC5","rcp26","r1i1p1",9,"2070",297.962485357731
"MIROC5","rcp26","r1i1p1",9,"2080",297.763459931337
"MIROC5","rcp26","r1i1p1",9,"2090",297.997995238397
"MIROC5","rcp26","r1i1p1",9,"2100",297.823223762908
"MIROC5","rcp26","r1i1p1",10,"2010",297.695725349822
"MIROC5","rcp26","r1i1p1",10,"2020",298.027867210041
"MIROC5","rcp26","r1i1p1",10,"2030",298.069933498453
"MIROC5","rcp26","r1i1p1",10,"2040",298.145288684754
"MIROC5","rcp26","r1i1p1",10,"2050",298.35500243375
"MIROC5","rcp26","r1i1p1",10,"2060",298.622026398
"MIROC5","rcp26","r1i1p1",10,"2070",298.70168791146
"MIROC5","rcp26","r1i1p1",10,"2080",298.383268025456
"MIROC5","rcp26","r1i1p1",10,"2090",298.608333448265
"MIROC5","rcp26","r1i1p1",10,"2100",298.672280684866
"MIROC5","rcp26","r1i1p1",11,"2010",296.505434596358
